service_name,status,updated_time
MAIL,DOWN,2025-04-13 22:34:00
DB,DOWN,2025-05-10 15:06:00
HTTP,DOWN,2025-04-29 00:23:00
DB,UP,2025-03-19 06:11:00
MAIL,UP,2025-03-28 14:19:00
FTP,DOWN,2025-03-21 00:21:00
AUTH,UP,2025-04-21 08:25:00
DB,DOWN,2025-04-03 15:58:00
AUTH,DOWN,2025-03-19 00:25:00
FTP,UP,2025-03-31 23:53:00
AUTH,DOWN,2025-05-05 17:49:00
DB,DOWN,2025-05-01 16:29:00
AUTH,DOWN,2025-05-12 02:58:00
DB,UP,2025-04-07 12:04:00
DB,DOWN,2025-03-23 19:22:00
HTTP,DOWN,2025-05-09 09:13:00
FTP,UP,2025-05-16 14:08:00
MAIL,UP,2025-04-12 01:30:00
FTP,UP,2025-03-22 11:38:00
AUTH,UP,2025-05-13 22:06:00
MAIL,UP,2025-04-04 22:13:00
HTTP,UP,2025-04-12 04:43:00
AUTH,UP,2025-05-06 10:26:00
FTP,DOWN,2025-03-16 19:37:00
AUTH,UP,2025-03-10 21:49:00
DB,UP,2025-05-04 01:52:00
AUTH,DOWN,2025-03-25 09:31:00
DB,DOWN,2025-05-09 19:38:00
DB,DOWN,2025-05-09 02:43:00
HTTP,UP,2025-04-14 19:05:00
AUTH,UP,2025-04-18 15:35:00
HTTP,UP,2025-03-17 18:09:00
MAIL,UP,2025-03-09 08:02:00
MAIL,UP,2025-03-17 22:22:00
AUTH,DOWN,2025-04-19 03:35:00
AUTH,UP,2025-04-21 10:50:00
DB,DOWN,2025-03-29 06:02:00
DB,UP,2025-04-02 02:10:00
DB,DOWN,2025-04-03 17:06:00
DB,DOWN,2025-04-02 14:04:00
AUTH,UP,2025-04-05 02:49:00
HTTP,UP,2025-04-05 05:23:00
HTTP,UP,2025-04-10 06:55:00
MAIL,UP,2025-04-30 23:22:00
DB,UP,2025-04-16 02:27:00
AUTH,DOWN,2025-05-05 11:46:00
MAIL,DOWN,2025-04-18 02:17:00
AUTH,DOWN,2025-03-25 06:42:00
HTTP,UP,2025-03-29 09:58:00
FTP,DOWN,2025-03-30 09:52:00
FTP,DOWN,2025-03-15 21:24:00
MAIL,DOWN,2025-04-22 06:54:00
HTTP,DOWN,2025-05-16 06:37:00
FTP,UP,2025-03-18 12:06:00
AUTH,UP,2025-03-27 02:00:00
AUTH,UP,2025-04-02 04:59:00
FTP,DOWN,2025-04-18 23:29:00
DB,UP,2025-04-22 23:25:00
MAIL,UP,2025-05-15 22:40:00
AUTH,DOWN,2025-05-02 04:28:00
HTTP,DOWN,2025-04-14 13:55:00
HTTP,DOWN,2025-03-10 18:56:00
FTP,DOWN,2025-03-09 05:46:00
DB,UP,2025-04-25 15:15:00
HTTP,UP,2025-05-10 13:58:00
DB,DOWN,2025-04-19 18:37:00
FTP,DOWN,2025-03-09 18:08:00
HTTP,DOWN,2025-05-14 03:38:00
HTTP,DOWN,2025-03-16 13:57:00
AUTH,UP,2025-04-30 02:56:00
AUTH,UP,2025-04-12 21:34:00
FTP,UP,2025-05-15 01:06:00
AUTH,UP,2025-05-09 22:24:00
HTTP,DOWN,2025-04-26 23:15:00
HTTP,UP,2025-04-11 06:42:00
FTP,UP,2025-03-09 02:55:00
FTP,UP,2025-04-26 07:08:00
AUTH,DOWN,2025-05-14 20:41:00
MAIL,DOWN,2025-04-03 10:17:00
MAIL,UP,2025-04-06 00:32:00
MAIL,UP,2025-04-30 06:06:00
FTP,DOWN,2025-05-04 08:46:00
FTP,UP,2025-03-12 05:18:00
HTTP,UP,2025-05-07 15:17:00
AUTH,DOWN,2025-04-19 08:39:00
FTP,UP,2025-03-20 06:53:00
DB,DOWN,2025-04-02 11:36:00
FTP,DOWN,2025-04-26 03:44:00
MAIL,DOWN,2025-05-08 21:31:00
AUTH,DOWN,2025-04-01 11:27:00
HTTP,UP,2025-04-20 19:16:00
AUTH,UP,2025-05-13 03:33:00
HTTP,DOWN,2025-04-09 12:42:00
AUTH,UP,2025-03-22 02:09:00
FTP,DOWN,2025-04-05 20:41:00
MAIL,DOWN,2025-05-14 22:34:00
DB,DOWN,2025-05-03 13:02:00
MAIL,DOWN,2025-04-21 13:35:00
HTTP,DOWN,2025-03-22 14:08:00
MAIL,UP,2025-04-16 14:40:00
MAIL,DOWN,2025-04-25 10:38:00
AUTH,DOWN,2025-04-07 21:10:00
HTTP,DOWN,2025-05-05 21:44:00
HTTP,DOWN,2025-03-31 02:04:00
HTTP,UP,2025-03-11 21:18:00
FTP,DOWN,2025-03-17 17:36:00
FTP,DOWN,2025-04-21 10:35:00
DB,UP,2025-03-18 10:39:00
AUTH,UP,2025-04-13 19:40:00
FTP,DOWN,2025-03-09 12:52:00
AUTH,UP,2025-04-10 03:47:00
HTTP,DOWN,2025-04-22 08:15:00
MAIL,DOWN,2025-04-09 19:09:00
HTTP,UP,2025-04-27 10:17:00
HTTP,UP,2025-04-19 22:53:00
HTTP,UP,2025-03-31 09:11:00
AUTH,DOWN,2025-03-10 13:11:00
HTTP,DOWN,2025-05-03 14:26:00
DB,UP,2025-05-05 16:24:00
HTTP,UP,2025-05-13 01:27:00
AUTH,UP,2025-05-01 23:00:00
DB,UP,2025-04-22 07:10:00
FTP,DOWN,2025-03-28 08:12:00
FTP,UP,2025-04-14 01:52:00
FTP,DOWN,2025-03-26 03:39:00
AUTH,DOWN,2025-04-27 05:09:00
FTP,DOWN,2025-03-24 22:43:00
FTP,DOWN,2025-03-18 05:03:00
MAIL,DOWN,2025-03-31 06:39:00
DB,UP,2025-04-03 12:56:00
MAIL,UP,2025-05-05 21:17:00
DB,UP,2025-03-14 15:58:00
MAIL,UP,2025-03-25 14:43:00
MAIL,DOWN,2025-04-28 07:02:00
MAIL,DOWN,2025-03-13 17:00:00
FTP,UP,2025-03-28 20:44:00
HTTP,DOWN,2025-03-25 21:06:00
FTP,UP,2025-03-25 22:02:00
FTP,UP,2025-03-18 04:44:00
MAIL,DOWN,2025-05-13 11:48:00
MAIL,DOWN,2025-04-04 12:26:00
AUTH,UP,2025-04-07 16:09:00
DB,UP,2025-05-15 20:47:00
MAIL,DOWN,2025-05-12 03:24:00
DB,DOWN,2025-03-31 18:27:00
HTTP,UP,2025-04-14 22:32:00
FTP,UP,2025-03-25 03:21:00
DB,UP,2025-04-15 19:51:00
HTTP,UP,2025-04-20 04:07:00
AUTH,UP,2025-03-11 01:08:00
DB,UP,2025-04-03 05:01:00
HTTP,UP,2025-03-22 23:35:00
MAIL,DOWN,2025-03-20 09:56:00
AUTH,DOWN,2025-03-12 02:12:00
MAIL,DOWN,2025-04-03 11:11:00
AUTH,UP,2025-05-13 12:43:00
AUTH,DOWN,2025-05-13 16:49:00
FTP,DOWN,2025-03-18 22:18:00
MAIL,UP,2025-03-22 10:38:00
DB,DOWN,2025-04-15 17:02:00
HTTP,DOWN,2025-04-18 06:42:00
HTTP,DOWN,2025-04-27 07:10:00
DB,UP,2025-03-09 11:40:00
FTP,DOWN,2025-03-12 02:23:00
DB,UP,2025-03-20 15:15:00
AUTH,UP,2025-05-12 22:38:00
DB,DOWN,2025-04-13 03:39:00
HTTP,UP,2025-04-08 22:44:00
DB,UP,2025-03-24 07:57:00
DB,UP,2025-03-08 10:28:00
AUTH,UP,2025-04-27 23:49:00
DB,UP,2025-04-14 15:23:00
HTTP,DOWN,2025-04-19 23:13:00
AUTH,UP,2025-03-17 15:46:00
MAIL,DOWN,2025-05-02 08:47:00
MAIL,UP,2025-05-04 20:47:00
MAIL,UP,2025-05-03 11:02:00
AUTH,DOWN,2025-04-30 04:06:00
MAIL,UP,2025-05-04 09:43:00
MAIL,DOWN,2025-05-08 17:21:00
MAIL,UP,2025-04-27 13:10:00
FTP,DOWN,2025-05-14 23:58:00
FTP,UP,2025-04-02 05:51:00
MAIL,DOWN,2025-04-29 05:11:00
FTP,DOWN,2025-04-17 01:20:00
HTTP,UP,2025-03-13 19:38:00
HTTP,UP,2025-04-03 19:51:00
FTP,DOWN,2025-04-21 11:23:00
DB,DOWN,2025-03-16 19:49:00
AUTH,UP,2025-05-06 02:00:00
DB,DOWN,2025-04-26 17:21:00
HTTP,DOWN,2025-05-13 10:48:00
FTP,UP,2025-04-19 23:19:00
DB,DOWN,2025-04-28 15:52:00
HTTP,DOWN,2025-03-30 12:42:00
HTTP,DOWN,2025-04-23 16:23:00
AUTH,UP,2025-03-17 17:54:00
MAIL,DOWN,2025-04-29 18:26:00
FTP,UP,2025-03-12 04:16:00
DB,UP,2025-04-28 12:04:00
HTTP,DOWN,2025-04-13 15:55:00
FTP,UP,2025-04-23 18:41:00
FTP,DOWN,2025-04-14 18:10:00
MAIL,DOWN,2025-03-15 19:52:00
FTP,DOWN,2025-03-09 23:41:00
AUTH,DOWN,2025-04-09 07:29:00
FTP,UP,2025-05-10 15:21:00
AUTH,DOWN,2025-05-09 05:00:00
FTP,UP,2025-03-27 22:04:00
DB,DOWN,2025-03-22 11:43:00
AUTH,DOWN,2025-04-13 16:25:00
MAIL,DOWN,2025-03-23 22:09:00
FTP,UP,2025-05-15 02:54:00
FTP,DOWN,2025-05-08 20:19:00
FTP,UP,2025-03-09 21:28:00
FTP,DOWN,2025-03-17 22:16:00
DB,DOWN,2025-04-29 05:24:00
HTTP,DOWN,2025-04-14 03:03:00
MAIL,DOWN,2025-03-30 16:58:00
HTTP,UP,2025-04-30 17:52:00
FTP,UP,2025-03-23 19:39:00
AUTH,UP,2025-03-30 15:40:00
MAIL,UP,2025-04-21 01:24:00
AUTH,UP,2025-04-05 10:12:00
MAIL,DOWN,2025-04-29 14:46:00
MAIL,UP,2025-04-01 15:30:00
MAIL,UP,2025-05-12 08:26:00
FTP,UP,2025-03-24 04:34:00
DB,DOWN,2025-04-03 03:25:00
FTP,UP,2025-03-30 23:29:00
HTTP,DOWN,2025-03-08 13:38:00
MAIL,UP,2025-03-27 16:52:00
MAIL,UP,2025-04-15 05:02:00
MAIL,DOWN,2025-04-08 03:37:00
HTTP,UP,2025-03-19 03:19:00
MAIL,UP,2025-04-16 22:45:00
MAIL,UP,2025-05-06 09:10:00
MAIL,DOWN,2025-04-17 05:33:00
AUTH,UP,2025-04-09 13:57:00
FTP,DOWN,2025-05-02 18:48:00
HTTP,UP,2025-04-12 01:29:00
DB,UP,2025-03-24 12:17:00
DB,UP,2025-04-28 20:58:00
HTTP,DOWN,2025-03-17 15:07:00
DB,UP,2025-03-20 18:08:00
FTP,UP,2025-03-09 15:24:00
HTTP,DOWN,2025-05-11 10:19:00
DB,UP,2025-03-09 04:08:00
AUTH,UP,2025-04-16 06:25:00
FTP,DOWN,2025-05-13 05:02:00
MAIL,UP,2025-04-15 16:07:00
DB,UP,2025-04-05 17:26:00
AUTH,DOWN,2025-05-07 18:04:00
HTTP,DOWN,2025-03-22 12:52:00
MAIL,UP,2025-04-06 07:49:00
DB,DOWN,2025-03-21 15:57:00
AUTH,DOWN,2025-03-15 15:56:00
HTTP,DOWN,2025-03-16 01:18:00
FTP,DOWN,2025-05-11 08:24:00
AUTH,DOWN,2025-03-17 04:38:00
DB,UP,2025-05-12 19:10:00
MAIL,DOWN,2025-04-13 04:04:00
MAIL,UP,2025-04-02 06:25:00
AUTH,DOWN,2025-04-24 05:24:00
HTTP,DOWN,2025-03-22 02:51:00
AUTH,UP,2025-05-09 18:13:00
MAIL,UP,2025-05-11 23:08:00
FTP,UP,2025-03-21 11:00:00
MAIL,UP,2025-04-29 05:10:00
MAIL,DOWN,2025-03-15 09:33:00
HTTP,DOWN,2025-03-19 12:58:00
MAIL,DOWN,2025-03-19 04:36:00
HTTP,UP,2025-04-01 20:58:00
AUTH,DOWN,2025-04-12 07:40:00
MAIL,DOWN,2025-04-18 22:49:00
DB,DOWN,2025-04-24 23:30:00
FTP,UP,2025-04-06 09:07:00
HTTP,DOWN,2025-03-09 03:21:00
DB,UP,2025-03-29 15:07:00
AUTH,DOWN,2025-04-23 22:05:00
AUTH,UP,2025-04-29 13:09:00
DB,UP,2025-03-13 20:00:00
FTP,DOWN,2025-04-23 11:02:00
DB,UP,2025-04-29 12:57:00
DB,UP,2025-05-15 07:48:00
HTTP,UP,2025-05-14 20:46:00
FTP,UP,2025-04-16 18:01:00
MAIL,UP,2025-04-01 20:47:00
FTP,DOWN,2025-04-03 01:35:00
FTP,UP,2025-04-28 01:43:00
MAIL,UP,2025-03-23 20:17:00
DB,DOWN,2025-04-02 21:04:00
FTP,UP,2025-03-09 01:03:00
AUTH,DOWN,2025-03-27 09:46:00
FTP,DOWN,2025-03-15 15:04:00
FTP,DOWN,2025-03-12 11:48:00
FTP,DOWN,2025-03-23 18:15:00
HTTP,UP,2025-05-11 07:24:00
FTP,DOWN,2025-05-04 16:07:00
AUTH,DOWN,2025-04-04 12:45:00
DB,UP,2025-03-10 11:53:00
DB,UP,2025-05-10 01:29:00
FTP,UP,2025-03-23 22:04:00
DB,UP,2025-03-18 13:22:00
FTP,UP,2025-03-09 23:29:00
DB,UP,2025-05-15 19:18:00
FTP,UP,2025-03-16 16:43:00
MAIL,UP,2025-03-29 05:19:00
FTP,DOWN,2025-03-29 10:46:00
DB,DOWN,2025-05-15 08:18:00
MAIL,DOWN,2025-05-07 07:21:00
MAIL,UP,2025-05-03 06:48:00
FTP,DOWN,2025-03-28 11:30:00
HTTP,DOWN,2025-05-05 14:37:00
DB,DOWN,2025-04-19 06:36:00
HTTP,UP,2025-04-08 16:35:00
DB,UP,2025-03-27 16:30:00
HTTP,UP,2025-04-11 15:17:00
DB,DOWN,2025-04-07 20:11:00
DB,DOWN,2025-04-07 04:33:00
HTTP,DOWN,2025-05-02 17:12:00
HTTP,UP,2025-05-07 01:50:00
AUTH,UP,2025-04-12 16:54:00
MAIL,DOWN,2025-05-15 17:59:00
DB,UP,2025-03-11 14:20:00
MAIL,DOWN,2025-04-21 20:47:00
FTP,DOWN,2025-04-04 03:57:00
FTP,UP,2025-05-04 12:24:00
DB,DOWN,2025-05-08 11:21:00
MAIL,DOWN,2025-05-03 12:51:00
MAIL,DOWN,2025-04-26 11:23:00
AUTH,UP,2025-04-16 05:56:00
MAIL,UP,2025-04-21 15:42:00
FTP,DOWN,2025-04-23 13:02:00
AUTH,UP,2025-04-17 20:02:00
FTP,UP,2025-03-10 17:16:00
DB,DOWN,2025-05-04 06:44:00
AUTH,DOWN,2025-04-11 01:35:00
MAIL,DOWN,2025-03-27 22:03:00
AUTH,DOWN,2025-03-26 22:40:00
HTTP,DOWN,2025-04-14 06:44:00
MAIL,UP,2025-05-09 17:53:00
HTTP,DOWN,2025-03-25 22:43:00
FTP,UP,2025-04-13 04:03:00
DB,UP,2025-04-08 06:18:00
HTTP,DOWN,2025-03-25 22:53:00
FTP,DOWN,2025-03-10 19:30:00
DB,UP,2025-05-13 01:43:00
AUTH,UP,2025-05-10 14:59:00
DB,UP,2025-04-17 03:53:00
DB,UP,2025-03-21 10:09:00
DB,UP,2025-04-21 05:24:00
MAIL,UP,2025-03-17 01:03:00
MAIL,UP,2025-03-19 11:10:00
HTTP,DOWN,2025-05-07 06:26:00
AUTH,UP,2025-04-29 14:36:00
FTP,DOWN,2025-04-25 23:15:00
MAIL,UP,2025-04-10 01:48:00
DB,UP,2025-03-12 10:21:00
HTTP,DOWN,2025-03-30 03:28:00
HTTP,DOWN,2025-04-12 10:57:00
DB,DOWN,2025-04-23 05:31:00
MAIL,DOWN,2025-03-09 23:24:00
HTTP,UP,2025-05-03 12:41:00
DB,DOWN,2025-04-14 10:59:00
MAIL,DOWN,2025-04-04 18:09:00
FTP,UP,2025-04-26 02:50:00
DB,DOWN,2025-04-22 22:49:00
MAIL,UP,2025-04-09 14:27:00
MAIL,UP,2025-03-27 20:59:00
FTP,UP,2025-05-07 19:01:00
AUTH,UP,2025-04-13 21:50:00
HTTP,DOWN,2025-05-13 05:15:00
AUTH,UP,2025-04-02 07:15:00
DB,DOWN,2025-03-30 01:04:00
AUTH,UP,2025-03-16 07:39:00
HTTP,UP,2025-03-29 23:11:00
DB,UP,2025-05-12 18:05:00
AUTH,UP,2025-05-01 09:53:00
AUTH,DOWN,2025-04-21 15:13:00
DB,DOWN,2025-04-19 04:24:00
FTP,DOWN,2025-04-20 14:04:00
FTP,DOWN,2025-03-30 05:10:00
MAIL,DOWN,2025-05-04 13:48:00
DB,UP,2025-04-12 13:08:00
FTP,DOWN,2025-04-27 20:23:00
DB,UP,2025-04-05 09:16:00
AUTH,UP,2025-03-31 13:41:00
AUTH,UP,2025-04-10 18:18:00
MAIL,DOWN,2025-05-04 04:11:00
FTP,UP,2025-03-11 14:43:00
FTP,UP,2025-04-13 21:30:00
AUTH,UP,2025-03-12 08:55:00
FTP,DOWN,2025-04-21 15:20:00
AUTH,DOWN,2025-04-29 13:07:00
FTP,DOWN,2025-04-06 06:29:00
HTTP,DOWN,2025-04-20 08:26:00
MAIL,DOWN,2025-04-29 17:04:00
HTTP,DOWN,2025-05-07 17:08:00
HTTP,DOWN,2025-04-19 02:53:00
AUTH,DOWN,2025-05-06 02:58:00
DB,DOWN,2025-04-30 19:06:00
MAIL,DOWN,2025-05-02 21:51:00
FTP,UP,2025-04-12 13:26:00
HTTP,DOWN,2025-04-14 22:43:00
FTP,DOWN,2025-04-16 13:50:00
HTTP,UP,2025-04-12 06:35:00
DB,UP,2025-04-27 12:00:00
AUTH,DOWN,2025-04-04 09:13:00
MAIL,UP,2025-03-25 18:48:00
MAIL,DOWN,2025-04-24 05:32:00
AUTH,DOWN,2025-03-15 04:41:00
FTP,DOWN,2025-03-10 16:34:00
FTP,DOWN,2025-03-31 22:48:00
FTP,UP,2025-04-03 21:33:00
HTTP,UP,2025-03-18 11:22:00
DB,DOWN,2025-03-21 09:56:00
DB,DOWN,2025-03-20 17:02:00
MAIL,DOWN,2025-03-08 16:42:00
DB,UP,2025-04-13 09:36:00
MAIL,UP,2025-03-16 13:20:00
FTP,DOWN,2025-03-31 19:40:00
HTTP,UP,2025-03-21 19:06:00
MAIL,DOWN,2025-04-08 17:57:00
DB,DOWN,2025-03-26 11:30:00
DB,UP,2025-04-18 10:00:00
AUTH,DOWN,2025-03-12 14:08:00
AUTH,UP,2025-05-13 01:12:00
FTP,DOWN,2025-04-30 23:24:00
MAIL,DOWN,2025-03-12 19:27:00
MAIL,DOWN,2025-04-01 17:16:00
DB,UP,2025-05-09 00:38:00
AUTH,UP,2025-05-15 10:45:00
HTTP,UP,2025-04-20 17:44:00
DB,DOWN,2025-03-30 07:21:00
FTP,UP,2025-03-15 01:02:00
MAIL,UP,2025-04-27 21:49:00
HTTP,DOWN,2025-05-15 00:59:00
MAIL,DOWN,2025-04-13 14:34:00
AUTH,UP,2025-04-10 07:42:00
AUTH,UP,2025-03-18 03:50:00
MAIL,DOWN,2025-05-11 09:47:00
FTP,DOWN,2025-05-04 01:00:00
HTTP,DOWN,2025-05-15 20:29:00
AUTH,UP,2025-05-10 20:03:00
AUTH,UP,2025-03-13 17:51:00
DB,DOWN,2025-04-15 21:26:00
AUTH,UP,2025-05-11 03:25:00
FTP,UP,2025-03-18 02:17:00
HTTP,UP,2025-03-16 20:53:00
HTTP,DOWN,2025-04-12 10:45:00
FTP,UP,2025-04-03 16:37:00
DB,DOWN,2025-05-03 23:44:00
DB,DOWN,2025-05-15 10:21:00
FTP,DOWN,2025-04-12 08:08:00
FTP,UP,2025-03-26 17:20:00
FTP,DOWN,2025-05-08 10:27:00
AUTH,UP,2025-04-12 01:09:00
FTP,DOWN,2025-05-06 22:20:00
MAIL,DOWN,2025-03-29 06:04:00
AUTH,UP,2025-04-19 07:12:00
HTTP,UP,2025-04-30 09:09:00
DB,UP,2025-04-18 10:59:00
MAIL,UP,2025-04-20 18:25:00
FTP,DOWN,2025-03-14 00:16:00
MAIL,DOWN,2025-04-13 17:36:00
FTP,DOWN,2025-05-05 15:05:00
DB,DOWN,2025-03-12 20:42:00
MAIL,DOWN,2025-04-10 04:14:00
HTTP,UP,2025-03-23 22:07:00
AUTH,DOWN,2025-03-28 12:58:00
AUTH,DOWN,2025-03-18 16:26:00
DB,DOWN,2025-04-04 06:01:00
DB,DOWN,2025-04-25 05:41:00
AUTH,DOWN,2025-03-15 21:27:00
MAIL,UP,2025-05-14 16:06:00
FTP,DOWN,2025-03-21 15:06:00
HTTP,DOWN,2025-03-29 14:54:00
DB,UP,2025-04-18 16:31:00
FTP,DOWN,2025-04-20 02:47:00
AUTH,UP,2025-04-17 17:49:00
HTTP,DOWN,2025-03-30 05:17:00
FTP,DOWN,2025-03-14 23:02:00
DB,UP,2025-05-07 21:55:00
MAIL,UP,2025-03-09 16:16:00
MAIL,DOWN,2025-03-16 02:49:00
HTTP,UP,2025-04-05 17:12:00
HTTP,UP,2025-05-15 12:56:00
AUTH,DOWN,2025-05-15 20:12:00
AUTH,DOWN,2025-04-18 20:21:00
FTP,DOWN,2025-05-07 20:24:00
HTTP,DOWN,2025-03-29 08:44:00
MAIL,UP,2025-04-14 21:20:00
HTTP,UP,2025-04-20 22:22:00
AUTH,UP,2025-05-04 17:44:00
AUTH,DOWN,2025-05-13 21:18:00
AUTH,DOWN,2025-03-16 10:50:00
HTTP,UP,2025-04-16 21:35:00
AUTH,DOWN,2025-03-16 01:52:00
DB,DOWN,2025-05-01 06:10:00
DB,DOWN,2025-04-28 00:45:00
FTP,DOWN,2025-04-13 22:54:00
AUTH,DOWN,2025-04-25 01:40:00
MAIL,DOWN,2025-05-04 14:03:00
AUTH,UP,2025-04-24 19:22:00
DB,DOWN,2025-04-11 12:36:00
HTTP,DOWN,2025-03-27 00:53:00
HTTP,UP,2025-04-22 08:03:00
HTTP,UP,2025-04-04 01:56:00
DB,DOWN,2025-04-12 14:24:00
FTP,UP,2025-04-13 20:55:00
HTTP,UP,2025-04-15 03:06:00
DB,DOWN,2025-04-03 04:08:00
FTP,UP,2025-03-12 05:04:00
FTP,UP,2025-04-30 18:40:00
FTP,UP,2025-04-22 09:43:00
AUTH,UP,2025-03-19 11:21:00
DB,DOWN,2025-03-19 01:06:00
FTP,DOWN,2025-03-29 09:12:00
AUTH,DOWN,2025-04-16 07:42:00
FTP,UP,2025-04-07 00:32:00
DB,DOWN,2025-03-14 05:55:00
FTP,UP,2025-04-04 12:55:00
HTTP,DOWN,2025-04-28 06:46:00
HTTP,UP,2025-04-23 20:50:00
DB,UP,2025-04-06 10:42:00
AUTH,DOWN,2025-03-13 21:03:00
AUTH,UP,2025-04-06 19:33:00
DB,UP,2025-04-13 05:13:00
MAIL,UP,2025-03-21 19:30:00
AUTH,DOWN,2025-04-15 19:46:00
FTP,UP,2025-04-08 22:09:00
DB,UP,2025-04-23 04:17:00
MAIL,UP,2025-04-03 21:58:00
FTP,UP,2025-05-03 17:51:00
DB,DOWN,2025-05-15 09:56:00
DB,DOWN,2025-05-08 05:48:00
MAIL,UP,2025-04-10 10:21:00
AUTH,DOWN,2025-04-26 02:46:00
AUTH,DOWN,2025-04-05 03:02:00
HTTP,UP,2025-04-09 17:11:00
HTTP,UP,2025-05-06 19:10:00
DB,UP,2025-04-20 23:05:00
HTTP,DOWN,2025-04-29 10:58:00
MAIL,UP,2025-03-13 21:52:00
HTTP,DOWN,2025-04-16 13:06:00
AUTH,DOWN,2025-05-02 03:18:00
HTTP,DOWN,2025-03-25 00:42:00
FTP,UP,2025-05-04 08:41:00
HTTP,UP,2025-04-18 20:52:00
MAIL,UP,2025-04-04 16:19:00
HTTP,UP,2025-04-21 08:21:00
HTTP,UP,2025-04-05 00:04:00
HTTP,DOWN,2025-04-05 02:27:00
DB,DOWN,2025-03-17 17:05:00
FTP,DOWN,2025-04-08 08:39:00
AUTH,UP,2025-03-26 11:06:00
AUTH,DOWN,2025-03-10 11:29:00
AUTH,UP,2025-03-25 16:21:00
HTTP,DOWN,2025-05-03 06:44:00
FTP,UP,2025-04-21 06:05:00
DB,UP,2025-05-06 07:07:00
DB,UP,2025-04-23 14:11:00
HTTP,UP,2025-04-13 00:21:00
HTTP,UP,2025-03-23 08:08:00
DB,UP,2025-04-25 02:16:00
AUTH,DOWN,2025-03-15 05:30:00
DB,UP,2025-04-01 23:51:00
FTP,DOWN,2025-03-11 08:05:00
DB,UP,2025-05-05 12:06:00
HTTP,DOWN,2025-04-11 04:47:00
AUTH,UP,2025-04-18 10:23:00
DB,UP,2025-05-04 01:14:00
DB,DOWN,2025-03-24 01:32:00
DB,UP,2025-04-05 00:57:00
HTTP,UP,2025-04-30 13:11:00
AUTH,DOWN,2025-05-09 03:51:00
AUTH,DOWN,2025-04-19 16:03:00
HTTP,UP,2025-04-22 03:31:00
AUTH,DOWN,2025-04-29 16:51:00
DB,UP,2025-05-10 19:07:00
MAIL,UP,2025-03-13 01:45:00
FTP,DOWN,2025-04-07 13:34:00
DB,UP,2025-05-10 07:45:00
DB,UP,2025-03-17 19:53:00
MAIL,DOWN,2025-04-11 17:13:00
DB,UP,2025-04-13 22:42:00
MAIL,DOWN,2025-04-29 11:06:00
MAIL,DOWN,2025-04-02 21:48:00
AUTH,DOWN,2025-05-12 06:07:00
MAIL,UP,2025-05-05 09:31:00
MAIL,DOWN,2025-04-17 06:55:00
FTP,UP,2025-05-16 14:48:00
DB,DOWN,2025-04-19 19:42:00
MAIL,UP,2025-05-04 15:36:00
AUTH,UP,2025-04-30 02:47:00
FTP,DOWN,2025-04-01 05:21:00
MAIL,UP,2025-04-15 17:15:00
DB,DOWN,2025-03-30 04:13:00
MAIL,UP,2025-04-01 17:48:00
MAIL,DOWN,2025-04-05 07:47:00
FTP,UP,2025-03-26 07:12:00
MAIL,DOWN,2025-05-11 07:06:00
HTTP,DOWN,2025-03-29 04:29:00
HTTP,UP,2025-04-24 06:17:00
FTP,DOWN,2025-03-10 12:13:00
AUTH,DOWN,2025-03-25 19:48:00
HTTP,DOWN,2025-04-27 10:22:00
HTTP,DOWN,2025-04-24 00:19:00
FTP,UP,2025-04-08 15:44:00
DB,UP,2025-04-30 12:32:00
MAIL,UP,2025-03-09 00:03:00
HTTP,UP,2025-03-22 22:47:00
DB,UP,2025-05-04 02:29:00
HTTP,UP,2025-04-02 19:57:00
MAIL,UP,2025-03-28 15:16:00
DB,DOWN,2025-04-16 11:04:00
FTP,UP,2025-05-05 06:10:00
FTP,UP,2025-04-09 20:19:00
AUTH,UP,2025-04-20 22:21:00
AUTH,DOWN,2025-03-16 04:00:00
AUTH,UP,2025-05-02 19:03:00
AUTH,DOWN,2025-05-14 10:33:00
HTTP,UP,2025-03-11 18:02:00
DB,UP,2025-04-01 14:11:00
FTP,UP,2025-03-11 11:20:00
FTP,UP,2025-03-10 11:38:00
MAIL,UP,2025-05-03 15:53:00
DB,DOWN,2025-04-06 20:31:00
AUTH,DOWN,2025-03-18 12:21:00
FTP,UP,2025-03-31 07:34:00
AUTH,DOWN,2025-03-30 18:20:00
DB,DOWN,2025-03-10 22:48:00
HTTP,UP,2025-03-25 22:19:00
FTP,DOWN,2025-03-09 04:38:00
AUTH,UP,2025-05-02 07:19:00
AUTH,DOWN,2025-04-23 15:32:00
FTP,DOWN,2025-05-14 10:27:00
DB,DOWN,2025-03-30 08:25:00
MAIL,DOWN,2025-04-09 06:40:00
MAIL,UP,2025-05-03 01:28:00
MAIL,DOWN,2025-05-07 20:07:00
DB,UP,2025-03-22 13:07:00
DB,UP,2025-03-23 01:57:00
MAIL,DOWN,2025-03-12 23:32:00
AUTH,DOWN,2025-04-26 03:14:00
AUTH,DOWN,2025-03-28 01:38:00
AUTH,DOWN,2025-04-11 03:04:00
DB,DOWN,2025-04-02 10:36:00
MAIL,DOWN,2025-04-09 09:36:00
DB,UP,2025-04-28 22:05:00
HTTP,DOWN,2025-03-11 17:51:00
AUTH,UP,2025-04-09 07:05:00
AUTH,DOWN,2025-04-23 06:13:00
